year,geo_name,geo,income_below_poverty,pop_poverty_status,income_below_poverty,income_below_poverty_moe,pop_poverty_status,pop_poverty_status_moe
2015,"Burt County","05000US31021",620.0,6532.0,620.0,158.0,6532.0,50.0
2014,"Washington County","05000US20201",618.0,5569.0,618.0,104.0,5569.0,63.0
2013,"Mills County","05000US48333",617.0,4708.0,617.0,172.0,4708.0,55.0
2014,"Putnam County","05000US17155",616.0,5889.0,616.0,149.0,5889.0,8.0
2015,"Oneida County","05000US16071",615.0,4212.0,615.0,171.0,4212.0,50.0
2015,"Pope County","05000US17151",615.0,4109.0,615.0,166.0,4109.0,87.0
2015,"Catron County","05000US35003",615.0,3574.0,615.0,236.0,3574.0,8.0
2014,"Reagan County","05000US48383",614.0,3472.0,614.0,255.0,3472.0,53.0
2013,"Custer County","05000US08027",613.0,4185.0,613.0,217.0,4185.0,42.0
2014,"Caribou County","05000US16029",613.0,6701.0,613.0,139.0,6701.0,88.0
2015,"Mathews County","05000US51115",613.0,8802.0,613.0,272.0,8802.0,60.0
2014,"Burt County","05000US31021",611.0,6589.0,611.0,126.0,6589.0,43.0
2015,"Craig County","05000US51045",611.0,5195.0,611.0,247.0,5195.0,29.0
2013,"Mercer County","05000US38057",610.0,8347.0,610.0,148.0,8347.0,85.0
2015,"Hamilton County","05000US36041",609.0,4731.0,609.0,145.0,4731.0,29.0
2014,"Kane County","05000US49025",608.0,7122.0,608.0,191.0,7122.0,41.0
2014,"Guadalupe County","05000US35019",608.0,3966.0,608.0,222.0,3966.0,178.0
2015,"Webster County","05000US13307",608.0,2708.0,608.0,162.0,2708.0,12.0
2014,"Upton County","05000US48461",607.0,3265.0,607.0,141.0,3265.0,52.0
2013,"Collingsworth County","05000US48087",606.0,2974.0,606.0,176.0,2974.0,52.0
2015,"Alfalfa County","05000US40003",606.0,4696.0,606.0,130.0,4696.0,157.0
2015,"Crane County","05000US48103",606.0,4621.0,606.0,206.0,4621.0,74.0
2013,"Musselshell County","05000US30065",606.0,4659.0,606.0,133.0,4659.0,130.0
2015,"Calhoun County","05000US17013",606.0,4816.0,606.0,128.0,4816.0,138.0
2015,"Knox County","05000US48275",605.0,3663.0,605.0,140.0,3663.0,74.0
2013,"Crane County","05000US48103",605.0,4369.0,605.0,179.0,4369.0,102.0
2015,"Thayer County","05000US31169",604.0,5029.0,604.0,136.0,5029.0,79.0
2014,"Falls Church city","05000US51610",602.0,13066.0,602.0,283.0,13066.0,6.0
2013,"Republic County","05000US20157",599.0,4809.0,599.0,118.0,4809.0,51.0
2013,"Sierra County","05000US06091",599.0,3092.0,599.0,244.0,3092.0,215.0
2015,"Republic County","05000US20157",599.0,4698.0,599.0,114.0,4698.0,68.0
2013,"Camden County","05000US37029",598.0,9973.0,598.0,236.0,9973.0,53.0
2015,"Grand Isle County","05000US50013",598.0,6943.0,598.0,150.0,6943.0,11.0
2013,"Washington County","05000US08121",598.0,4576.0,598.0,110.0,4576.0,114.0
2014,"Baylor County","05000US48023",597.0,3553.0,597.0,200.0,3553.0,99.0
2015,"Gray County","05000US20069",597.0,5977.0,597.0,156.0,5977.0,78.0
2013,"Grant County","05000US27051",597.0,5892.0,597.0,105.0,5892.0,21.0
2013,"Warren County","05000US18171",596.0,8341.0,596.0,212.0,8341.0,77.0
2013,"Pierce County","05000US38069",595.0,4155.0,595.0,197.0,4155.0,143.0
2015,"Ellis County","05000US40045",595.0,4095.0,595.0,134.0,4095.0,32.0
2014,"Walworth County","05000US46129",594.0,5283.0,594.0,178.0,5283.0,105.0
2013,"Calhoun County","05000US17013",593.0,4976.0,593.0,141.0,4976.0,54.0
2013,"Broadwater County","05000US30007",592.0,5618.0,592.0,197.0,5618.0,32.0
2013,"Alfalfa County","05000US40003",592.0,4628.0,592.0,136.0,4628.0,224.0
2015,"Cochran County","05000US48079",591.0,2948.0,591.0,138.0,2948.0,38.0
2014,"Woodson County","05000US20207",590.0,3146.0,590.0,110.0,3146.0,54.0
2013,"Gilpin County","05000US08047",589.0,5430.0,589.0,314.0,5430.0,27.0
2013,"Wilkin County","05000US27167",588.0,6381.0,588.0,113.0,6381.0,59.0
2014,"Baca County","05000US08009",588.0,3615.0,588.0,126.0,3615.0,64.0
2015,"Cook County","05000US27031",588.0,5150.0,588.0,129.0,5150.0,42.0
2014,"Norton city","05000US51720",587.0,3962.0,587.0,209.0,3962.0,52.0
2014,"Wilkin County","05000US27167",585.0,6386.0,585.0,122.0,6386.0,65.0
2015,"Hardeman County","05000US48197",585.0,3964.0,585.0,169.0,3964.0,21.0
2015,"Donley County","05000US48129",585.0,3311.0,585.0,127.0,3311.0,101.0
2014,"Grant County","05000US27051",585.0,5896.0,585.0,99.0,5896.0,58.0
2015,"Mercer County","05000US29129",584.0,3639.0,584.0,125.0,3639.0,64.0
2013,"Cameron Parish","05000US22023",584.0,6745.0,584.0,233.0,6745.0,42.0
2013,"Culberson County","05000US48109",584.0,2320.0,584.0,211.0,2320.0,19.0
2013,"Pawnee County","05000US31133",583.0,2714.0,583.0,132.0,2714.0,38.0
2014,"Robertson County","05000US21201",582.0,2189.0,582.0,221.0,2189.0,64.0
2015,"Grant County","05000US46051",582.0,7173.0,582.0,131.0,7173.0,33.0
2013,"Mitchell County","05000US20123",582.0,6010.0,582.0,132.0,6010.0,80.0
2015,"Clay County","05000US31035",580.0,6265.0,580.0,137.0,6265.0,53.0
2014,"Washington County","05000US08121",580.0,4487.0,580.0,114.0,4487.0,146.0
2013,"Phillips County","05000US30071",580.0,4144.0,580.0,133.0,4144.0,63.0
2015,"Chautauqua County","05000US20019",579.0,3442.0,579.0,134.0,3442.0,64.0
2014,"Roger Mills County","05000US40129",578.0,3704.0,578.0,120.0,3704.0,47.0
2014,"Calhoun County","05000US17013",578.0,4861.0,578.0,140.0,4861.0,127.0
2015,"Mason County","05000US48319",577.0,4049.0,577.0,196.0,4049.0,16.0
2013,"Walworth County","05000US46129",576.0,5302.0,576.0,174.0,5302.0,109.0
2015,"Bon Homme County","05000US46009",576.0,5520.0,576.0,141.0,5520.0,130.0
2014,"Lac qui Parle County","05000US27073",574.0,6938.0,574.0,90.0,6938.0,54.0
2015,"Nemaha County","05000US31127",574.0,6670.0,574.0,166.0,6670.0,110.0
2013,"Washington County","05000US20201",573.0,5611.0,573.0,127.0,5611.0,54.0
2014,"Mills County","05000US48333",572.0,4698.0,572.0,156.0,4698.0,78.0
2015,"Kinney County","05000US48271",572.0,3221.0,572.0,209.0,3221.0,134.0
2013,"Smith County","05000US20183",572.0,3717.0,572.0,148.0,3717.0,24.0
2013,"Holt County","05000US29087",572.0,4637.0,572.0,97.0,4637.0,35.0
2014,"Phillips County","05000US30071",572.0,4134.0,572.0,167.0,4134.0,27.0
2013,"Garfield County","05000US49017",571.0,4975.0,571.0,149.0,4975.0,89.0
2014,"Harper County","05000US40059",571.0,3700.0,571.0,141.0,3700.0,43.0
2014,"Stark County","05000US17175",570.0,5739.0,570.0,110.0,5739.0,114.0
2013,"Johnson County","05000US31097",570.0,4164.0,570.0,140.0,4164.0,216.0
2014,"Shackelford County","05000US48417",569.0,3321.0,569.0,161.0,3321.0,27.0
2014,"Warren County","05000US18171",568.0,8262.0,568.0,195.0,8262.0,61.0
2014,"Gilpin County","05000US08047",568.0,5506.0,568.0,264.0,5506.0,38.0
2014,"Clark County","05000US46025",568.0,3562.0,568.0,162.0,3562.0,44.0
2013,"Clay County","05000US31035",568.0,6337.0,568.0,121.0,6337.0,37.0
2014,"Gray County","05000US20069",566.0,5947.0,566.0,167.0,5947.0,56.0
2015,"Clark County","05000US46025",566.0,3558.0,566.0,168.0,3558.0,46.0
2014,"Boone County","05000US31011",565.0,5290.0,565.0,156.0,5290.0,54.0
2015,"Brown County","05000US17009",565.0,5196.0,565.0,163.0,5196.0,201.0
2014,"Phelps County","05000US31137",565.0,8919.0,565.0,155.0,8919.0,120.0
2014,"Adams County","05000US16003",565.0,3873.0,565.0,148.0,3873.0,16.0
2013,"Ottawa County","05000US20143",564.0,5943.0,564.0,159.0,5943.0,66.0
2014,"Barber County","05000US20007",564.0,4832.0,564.0,124.0,4832.0,51.0
2015,"Osborne County","05000US20141",564.0,3655.0,564.0,143.0,3655.0,76.0
2013,"Lac qui Parle County","05000US27073",564.0,7007.0,564.0,98.0,7007.0,56.0
2015,"Haskell County","05000US20081",562.0,4086.0,562.0,143.0,4086.0,20.0
2013,"Hot Springs County","05000US56017",562.0,4709.0,562.0,185.0,4709.0,76.0
2015,"Kane County","05000US49025",562.0,7110.0,562.0,198.0,7110.0,37.0
2014,"Broadwater County","05000US30007",562.0,5647.0,562.0,201.0,5647.0,36.0
2015,"Lac qui Parle County","05000US27073",561.0,6873.0,561.0,81.0,6873.0,49.0
2014,"Valley County","05000US31175",560.0,4197.0,560.0,114.0,4197.0,84.0
2013,"Webster County","05000US31181",560.0,3617.0,560.0,143.0,3617.0,70.0
2015,"Quitman County","05000US13239",558.0,2326.0,558.0,186.0,2326.0,176.0
2015,"Morgan County","05000US49029",557.0,10271.0,557.0,235.0,10271.0,7.0
2013,"Donley County","05000US48129",557.0,3327.0,557.0,154.0,3327.0,105.0
2015,"Broadwater County","05000US30007",556.0,5642.0,556.0,181.0,5642.0,31.0
2014,"Holt County","05000US29087",556.0,4560.0,556.0,105.0,4560.0,71.0
2014,"Chautauqua County","05000US20019",556.0,3477.0,556.0,136.0,3477.0,66.0
2015,"Holt County","05000US29087",555.0,4486.0,555.0,85.0,4486.0,63.0
2014,"Cameron Parish","05000US22023",555.0,6661.0,555.0,203.0,6661.0,60.0
2013,"Audubon County","05000US19009",554.0,5802.0,554.0,125.0,5802.0,116.0
2013,"Kane County","05000US49025",554.0,7074.0,554.0,178.0,7074.0,66.0
2015,"Aleutians East Borough","05000US02013",553.0,3292.0,553.0,99.0,3292.0,13.0
2013,"Upton County","05000US48461",553.0,3238.0,553.0,151.0,3238.0,31.0
2014,"Grand Isle County","05000US50013",552.0,6977.0,552.0,146.0,6977.0,3.0
2013,"Baylor County","05000US48023",552.0,3577.0,552.0,223.0,3577.0,76.0
2015,"Audubon County","05000US19009",552.0,5678.0,552.0,105.0,5678.0,85.0
2015,"Reagan County","05000US48383",552.0,3566.0,552.0,176.0,3566.0,52.0
2015,"Guadalupe County","05000US35019",552.0,3922.0,552.0,169.0,3922.0,181.0
2013,"Baca County","05000US08009",551.0,3634.0,551.0,117.0,3634.0,65.0
2015,"Caribou County","05000US16029",551.0,6649.0,551.0,132.0,6649.0,100.0
2015,"Morrill County","05000US31123",550.0,4709.0,550.0,141.0,4709.0,89.0
2013,"Beaver County","05000US40007",549.0,5518.0,549.0,154.0,5518.0,40.0
2013,"Mason County","05000US48319",548.0,4030.0,548.0,206.0,4030.0,4.0
2014,"Lincoln County","05000US27081",546.0,5650.0,546.0,80.0,5650.0,60.0
2013,"Scott County","05000US20171",546.0,4837.0,546.0,278.0,4837.0,71.0
2015,"Roger Mills County","05000US40129",544.0,3752.0,544.0,123.0,3752.0,14.0
2015,"Smith County","05000US20183",543.0,3679.0,543.0,116.0,3679.0,38.0
2013,"Harper County","05000US40059",543.0,3655.0,543.0,154.0,3655.0,42.0
2013,"Phillips County","05000US20147",543.0,5430.0,543.0,133.0,5430.0,40.0
2015,"Real County","05000US48385",541.0,3261.0,541.0,166.0,3261.0,36.0
2014,"Craig County","05000US51045",541.0,5186.0,541.0,268.0,5186.0,34.0
2014,"Fisher County","05000US48151",540.0,3837.0,540.0,148.0,3837.0,39.0
2015,"Valley County","05000US31175",540.0,4176.0,540.0,130.0,4176.0,66.0
2015,"Bottineau County","05000US38009",540.0,6333.0,540.0,132.0,6333.0,125.0
2014,"Ottawa County","05000US20143",538.0,5928.0,538.0,126.0,5928.0,68.0
2014,"Audubon County","05000US19009",538.0,5731.0,538.0,152.0,5731.0,118.0
2014,"Aleutians East Borough","05000US02013",538.0,3284.0,538.0,101.0,3284.0,11.0
2013,"Osceola County","05000US19143",536.0,6209.0,536.0,149.0,6209.0,75.0
2013,"Chautauqua County","05000US20019",534.0,3504.0,534.0,116.0,3504.0,54.0
2013,"Lander County","05000US32015",534.0,5723.0,534.0,239.0,5723.0,107.0
2013,"Hanson County","05000US46061",534.0,3373.0,534.0,147.0,3373.0,6.0
2015,"Johnson County","05000US56019",534.0,8525.0,534.0,162.0,8525.0,94.0
2015,"Boone County","05000US31011",533.0,5272.0,533.0,123.0,5272.0,72.0
2015,"Grant County","05000US27051",533.0,5887.0,533.0,86.0,5887.0,21.0
2013,"Shackelford County","05000US48417",533.0,3314.0,533.0,151.0,3314.0,21.0
2013,"Lincoln County","05000US08073",532.0,3876.0,532.0,138.0,3876.0,260.0
2013,"Clark County","05000US46025",531.0,3564.0,531.0,147.0,3564.0,46.0
2014,"Piute County","05000US49031",526.0,1878.0,526.0,126.0,1878.0,134.0
2014,"Taliaferro County","05000US13265",524.0,1682.0,524.0,135.0,1682.0,178.0
2015,"Lincoln County","05000US27081",524.0,5636.0,524.0,78.0,5636.0,113.0
2013,"Taliaferro County","05000US13265",523.0,1745.0,523.0,175.0,1745.0,219.0
2015,"Forest County","05000US42053",523.0,3651.0,523.0,120.0,3651.0,316.0
2014,"Hemphill County","05000US48211",523.0,3980.0,523.0,213.0,3980.0,64.0
2013,"Aleutians East Borough","05000US02013",523.0,3135.0,523.0,111.0,3135.0,29.0
2014,"Union County","05000US35059",522.0,3861.0,522.0,181.0,3861.0,142.0
2015,"Osceola County","05000US19143",521.0,6099.0,521.0,144.0,6099.0,56.0
2014,"Brown County","05000US17009",521.0,5236.0,521.0,164.0,5236.0,331.0
2015,"Harper County","05000US40059",520.0,3726.0,520.0,203.0,3726.0,39.0
2013,"Caribou County","05000US16029",520.0,6672.0,520.0,154.0,6672.0,90.0
2014,"Phillips County","05000US20147",519.0,5416.0,519.0,151.0,5416.0,90.0
2013,"Stanton County","05000US31167",518.0,6109.0,518.0,187.0,6109.0,26.0
2013,"Emmons County","05000US38029",517.0,3463.0,517.0,92.0,3463.0,35.0
2015,"Dunn County","05000US38025",517.0,4116.0,517.0,107.0,4116.0,48.0
2013,"Boone County","05000US31011",515.0,5325.0,515.0,103.0,5325.0,81.0
2015,"Fillmore County","05000US31059",514.0,5465.0,514.0,131.0,5465.0,100.0
2015,"Ringgold County","05000US19159",514.0,4855.0,514.0,119.0,4855.0,122.0
2013,"Barber County","05000US20007",512.0,4844.0,512.0,124.0,4844.0,41.0
2015,"Barber County","05000US20007",511.0,4701.0,511.0,128.0,4701.0,161.0
2015,"Taliaferro County","05000US13265",511.0,1704.0,511.0,116.0,1704.0,178.0
2013,"Petersburg Census Area","05000US02195",509.0,3782.0,509.0,205.0,3782.0,18.0
2014,"Beaver County","05000US40007",505.0,5500.0,505.0,142.0,5500.0,37.0
2015,"Kingsbury County","05000US46077",505.0,5017.0,505.0,145.0,5017.0,77.0
2013,"Menard County","05000US48327",505.0,2152.0,505.0,150.0,2152.0,46.0
2014,"Meade County","05000US20119",505.0,4321.0,505.0,147.0,4321.0,50.0
2015,"Morris County","05000US20127",505.0,5651.0,505.0,135.0,5651.0,106.0
2013,"Robertson County","05000US21201",505.0,2215.0,505.0,189.0,2215.0,62.0
2013,"Falls Church city","05000US51610",504.0,12725.0,504.0,218.0,12725.0,5.0
2013,"Ransom County","05000US38073",504.0,5283.0,504.0,152.0,5283.0,85.0
2014,"Ohio County","05000US18115",503.0,5934.0,503.0,116.0,5934.0,86.0
2015,"Poquoson city","05000US51735",502.0,12026.0,502.0,219.0,12026.0,73.0
2013,"Elk County","05000US20049",502.0,2716.0,502.0,119.0,2716.0,31.0
2015,"Hemphill County","05000US48211",502.0,4068.0,502.0,222.0,4068.0,51.0
2015,"Nuckolls County","05000US31129",501.0,4258.0,501.0,124.0,4258.0,53.0
2014,"Donley County","05000US48129",500.0,3350.0,500.0,130.0,3350.0,84.0
2014,"Osceola County","05000US19143",500.0,6140.0,500.0,122.0,6140.0,78.0
2015,"Hot Springs County","05000US56017",500.0,4692.0,500.0,169.0,4692.0,55.0
2013,"Chase County","05000US31029",499.0,3894.0,499.0,160.0,3894.0,57.0
2013,"Greer County","05000US40055",499.0,5040.0,499.0,165.0,5040.0,148.0
2015,"Brown County","05000US31017",499.0,3016.0,499.0,153.0,3016.0,79.0
2014,"Hanson County","05000US46061",499.0,3382.0,499.0,136.0,3382.0,10.0
2015,"Aleutians West Census Area","05000US02016",499.0,5510.0,499.0,77.0,5510.0,70.0
2013,"Wayne County","05000US49055",498.0,2729.0,498.0,160.0,2729.0,20.0
2015,"Union County","05000US35059",498.0,3705.0,498.0,166.0,3705.0,137.0
2014,"Pembina County","05000US38067",497.0,7078.0,497.0,107.0,7078.0,70.0
2015,"Kimball County","05000US31105",496.0,3652.0,496.0,158.0,3652.0,60.0
2013,"Ohio County","05000US18115",495.0,5955.0,495.0,131.0,5955.0,71.0
2015,"Adams County","05000US16003",495.0,3848.0,495.0,134.0,3848.0,16.0
2015,"Phillips County","05000US20147",494.0,5369.0,494.0,131.0,5369.0,89.0
2014,"McPherson County","05000US46089",494.0,2311.0,494.0,150.0,2311.0,126.0
2014,"Glascock County","05000US13125",493.0,2977.0,493.0,139.0,2977.0,82.0
2013,"Lincoln County","05000US27081",493.0,5687.0,493.0,69.0,5687.0,92.0
2015,"Beaver County","05000US40007",492.0,5443.0,492.0,127.0,5443.0,30.0
2014,"Garza County","05000US48169",491.0,4066.0,491.0,244.0,4066.0,961.0
2013,"Edmunds County","05000US46045",491.0,3935.0,491.0,225.0,3935.0,41.0
2015,"Ransom County","05000US38073",490.0,5285.0,490.0,136.0,5285.0,61.0
2015,"Nance County","05000US31125",490.0,3542.0,490.0,169.0,3542.0,48.0
2015,"Hitchcock County","05000US31087",490.0,2818.0,490.0,138.0,2818.0,54.0
2014,"Pawnee County","05000US31133",489.0,2707.0,489.0,113.0,2707.0,55.0
2013,"Liberty County","05000US30051",489.0,2325.0,489.0,153.0,2325.0,27.0
2014,"Pierce County","05000US38069",489.0,4207.0,489.0,163.0,4207.0,123.0
2013,"Aleutians West Census Area","05000US02016",488.0,5302.0,488.0,106.0,5302.0,164.0
2013,"Sweet Grass County","05000US30097",488.0,3607.0,488.0,220.0,3607.0,40.0
2014,"Sierra County","05000US06091",487.0,2990.0,487.0,185.0,2990.0,190.0
2013,"Fillmore County","05000US31059",486.0,5513.0,486.0,100.0,5513.0,111.0
2013,"Nuckolls County","05000US31129",485.0,4369.0,485.0,104.0,4369.0,58.0
2013,"Kimball County","05000US31105",484.0,3712.0,484.0,165.0,3712.0,48.0
2014,"Sherman County","05000US48421",484.0,3017.0,484.0,132.0,3017.0,54.0
2015,"Ellsworth County","05000US20053",484.0,5361.0,484.0,108.0,5361.0,319.0
2013,"Brown County","05000US31017",484.0,3097.0,484.0,134.0,3097.0,98.0
2014,"Cimarron County","05000US40025",484.0,2349.0,484.0,131.0,2349.0,35.0
2013,"Roger Mills County","05000US40129",484.0,3667.0,484.0,117.0,3667.0,39.0
2015,"Glascock County","05000US13125",483.0,2973.0,483.0,151.0,2973.0,109.0
2015,"Elk County","05000US20049",483.0,2635.0,483.0,116.0,2635.0,54.0
2015,"Harmon County","05000US40057",481.0,2752.0,481.0,113.0,2752.0,46.0
2014,"Johnson County","05000US31097",481.0,4117.0,481.0,125.0,4117.0,388.0
2014,"Aleutians West Census Area","05000US02016",481.0,5434.0,481.0,107.0,5434.0,194.0
2015,"Meade County","05000US20119",481.0,4256.0,481.0,114.0,4256.0,79.0
2013,"Grand Isle County","05000US50013",481.0,6979.0,481.0,151.0,6979.0,7.0
2013,"Cimarron County","05000US40025",479.0,2391.0,479.0,128.0,2391.0,28.0
2015,"Edmunds County","05000US46045",479.0,3897.0,479.0,217.0,3897.0,60.0
2013,"Red Lake County","05000US27125",479.0,4037.0,479.0,73.0,4037.0,25.0
2014,"Ellsworth County","05000US20053",479.0,5395.0,479.0,130.0,5395.0,402.0
2015,"McPherson County","05000US46089",478.0,2167.0,478.0,157.0,2167.0,128.0
2014,"Wayne County","05000US49055",477.0,2705.0,477.0,147.0,2705.0,17.0
2014,"Red Lake County","05000US27125",477.0,4033.0,477.0,77.0,4033.0,46.0
2013,"Dickey County","05000US38021",477.0,4937.0,477.0,125.0,4937.0,82.0
2013,"Morris County","05000US20127",477.0,5742.0,477.0,148.0,5742.0,67.0
2014,"Morris County","05000US20127",477.0,5688.0,477.0,145.0,5688.0,105.0
2014,"Sweet Grass County","05000US30097",476.0,3590.0,476.0,193.0,3590.0,38.0
2013,"Union County","05000US35059",475.0,3987.0,475.0,170.0,3987.0,142.0
2014,"Haskell County","05000US20081",475.0,4156.0,475.0,129.0,4156.0,27.0
2015,"Kittson County","05000US27069",474.0,4354.0,474.0,106.0,4354.0,35.0
2013,"Crook County","05000US56011",473.0,7047.0,473.0,169.0,7047.0,36.0
2015,"Robertson County","05000US21201",473.0,2147.0,473.0,161.0,2147.0,56.0
2014,"Brown County","05000US31017",473.0,3021.0,473.0,133.0,3021.0,77.0
2014,"Morgan County","05000US49029",473.0,9951.0,473.0,236.0,9951.0,7.0
2014,"Cochran County","05000US48079",473.0,2973.0,473.0,99.0,2973.0,37.0
2015,"Johnson County","05000US31097",471.0,4004.0,471.0,114.0,4004.0,227.0
2014,"Chase County","05000US31029",470.0,3895.0,470.0,151.0,3895.0,154.0
2015,"Ohio County","05000US18115",470.0,5920.0,470.0,134.0,5920.0,85.0
2014,"Kingsbury County","05000US46077",469.0,5041.0,469.0,147.0,5041.0,58.0
2014,"Hot Springs County","05000US56017",468.0,4709.0,468.0,183.0,4709.0,65.0
2013,"McPherson County","05000US46089",468.0,2352.0,468.0,168.0,2352.0,140.0
2015,"McCook County","05000US46087",467.0,5437.0,467.0,146.0,5437.0,56.0
2015,"Washington County","05000US08121",466.0,4485.0,466.0,113.0,4485.0,127.0
2014,"Nuckolls County","05000US31129",466.0,4331.0,466.0,123.0,4331.0,49.0
2015,"Granite County","05000US30039",466.0,3119.0,466.0,126.0,3119.0,29.0
2015,"Ottawa County","05000US20143",466.0,5915.0,466.0,121.0,5915.0,66.0
2015,"Jewell County","05000US20089",466.0,3011.0,466.0,94.0,3011.0,14.0
2013,"Concho County","05000US48095",465.0,2813.0,465.0,141.0,2813.0,183.0
2014,"Emmons County","05000US38029",465.0,3434.0,465.0,122.0,3434.0,29.0
2013,"Kingsbury County","05000US46077",465.0,5032.0,465.0,142.0,5032.0,55.0
2014,"Crane County","05000US48103",465.0,4488.0,465.0,184.0,4488.0,107.0
2014,"Kimball County","05000US31105",465.0,3692.0,465.0,144.0,3692.0,60.0
2015,"Pawnee County","05000US20145",464.0,5935.0,464.0,139.0,5935.0,144.0
2014,"Fillmore County","05000US31059",462.0,5521.0,462.0,125.0,5521.0,113.0
2013,"Granite County","05000US30039",461.0,3043.0,461.0,120.0,3043.0,40.0
2015,"Butte County","05000US16023",460.0,2613.0,460.0,165.0,2613.0,19.0
2014,"Edmunds County","05000US46045",460.0,3915.0,460.0,202.0,3915.0,45.0
2014,"Florence County","05000US55037",459.0,4411.0,459.0,141.0,4411.0,73.0
2015,"Webster County","05000US31181",459.0,3572.0,459.0,109.0,3572.0,60.0
2015,"Sweet Grass County","05000US30097",458.0,3602.0,458.0,164.0,3602.0,38.0
2013,"Hemphill County","05000US48211",458.0,3909.0,458.0,199.0,3909.0,64.0
2013,"De Baca County","05000US35011",458.0,1952.0,458.0,156.0,1952.0,104.0
2013,"Nance County","05000US31125",455.0,3622.0,455.0,95.0,3622.0,61.0
2015,"Pembina County","05000US38067",454.0,7042.0,454.0,101.0,7042.0,87.0
2015,"De Baca County","05000US35011",454.0,1995.0,454.0,193.0,1995.0,101.0
2014,"Mason County","05000US48319",454.0,4046.0,454.0,168.0,4046.0,11.0
2013,"Cochran County","05000US48079",453.0,2993.0,453.0,104.0,2993.0,50.0
2013,"Hamilton County","05000US36041",452.0,4790.0,452.0,95.0,4790.0,25.0
2014,"Webster County","05000US31181",452.0,3590.0,452.0,108.0,3590.0,62.0
2014,"Hamilton County","05000US36041",451.0,4758.0,451.0,89.0,4758.0,28.0
2015,"Harlan County","05000US31083",450.0,3399.0,450.0,137.0,3399.0,57.0
2013,"Craig County","05000US51045",449.0,5165.0,449.0,223.0,5165.0,51.0
2014,"Kittson County","05000US27069",448.0,4370.0,448.0,84.0,4370.0,80.0
2014,"Cook County","05000US27031",446.0,5149.0,446.0,124.0,5149.0,37.0
2015,"Pawnee County","05000US31133",446.0,2688.0,446.0,114.0,2688.0,53.0
2014,"Franklin County","05000US31061",445.0,3076.0,445.0,97.0,3076.0,56.0
2014,"Dunn County","05000US38025",444.0,3870.0,444.0,117.0,3870.0,68.0
2013,"Wabaunsee County","05000US20197",444.0,6901.0,444.0,102.0,6901.0,68.0
2014,"Ransom County","05000US38073",442.0,5269.0,442.0,125.0,5269.0,91.0
2013,"Adams County","05000US19003",442.0,3901.0,442.0,109.0,3901.0,35.0
2013,"Norton County","05000US20137",442.0,4726.0,442.0,171.0,4726.0,185.0
2013,"Piute County","05000US49031",441.0,1733.0,441.0,117.0,1733.0,117.0
2013,"Sedgwick County","05000US08115",441.0,2338.0,441.0,100.0,2338.0,42.0
2013,"Carson County","05000US48065",438.0,6050.0,438.0,202.0,6050.0,67.0
2015,"Sierra County","05000US06091",438.0,2991.0,438.0,176.0,2991.0,173.0
2015,"Carson County","05000US48065",435.0,5958.0,435.0,179.0,5958.0,46.0
2014,"Wabaunsee County","05000US20197",435.0,6876.0,435.0,132.0,6876.0,63.0
2014,"Polk County","05000US31143",434.0,5172.0,434.0,84.0,5172.0,57.0
2013,"Hitchcock County","05000US31087",434.0,2809.0,434.0,128.0,2809.0,48.0
2013,"Haskell County","05000US20081",434.0,4177.0,434.0,147.0,4177.0,30.0
2014,"McCook County","05000US46087",433.0,5451.0,433.0,139.0,5451.0,97.0
2014,"Norton County","05000US20137",433.0,4708.0,433.0,155.0,4708.0,232.0
2013,"Storey County","05000US32029",433.0,3936.0,433.0,177.0,3936.0,43.0
2014,"Pawnee County","05000US20145",433.0,5999.0,433.0,131.0,5999.0,339.0
2015,"Garza County","05000US48169",432.0,4148.0,432.0,272.0,4148.0,1510.0
2015,"Red Lake County","05000US27125",431.0,4026.0,431.0,75.0,4026.0,33.0
2013,"Butte County","05000US16023",431.0,2737.0,431.0,154.0,2737.0,28.0
2013,"Polk County","05000US31143",431.0,5188.0,431.0,100.0,5188.0,52.0
2015,"Grant County","05000US40053",430.0,4409.0,430.0,93.0,4409.0,50.0
2013,"Kittson County","05000US27069",429.0,4396.0,429.0,75.0,4396.0,70.0
2013,"Cook County","05000US27031",427.0,5144.0,427.0,125.0,5144.0,39.0
2013,"McCook County","05000US46087",426.0,5448.0,426.0,103.0,5448.0,85.0
2014,"Bath County","05000US51017",426.0,4559.0,426.0,205.0,4559.0,52.0
2015,"Hamlin County","05000US46057",424.0,5827.0,424.0,107.0,5827.0,117.0
2015,"Baylor County","05000US48023",423.0,3555.0,423.0,155.0,3555.0,87.0
2014,"Adams County","05000US19003",423.0,3862.0,423.0,111.0,3862.0,55.0
2014,"Dickey County","05000US38021",422.0,4902.0,422.0,113.0,4902.0,75.0
2014,"Jewell County","05000US20089",421.0,3026.0,421.0,93.0,3026.0,43.0
2013,"Hand County","05000US46059",420.0,3378.0,420.0,131.0,3378.0,128.0
2014,"Butte County","05000US16023",419.0,2679.0,419.0,157.0,2679.0,33.0
2014,"De Baca County","05000US35011",419.0,1940.0,419.0,181.0,1940.0,112.0
2014,"Decatur County","05000US20039",419.0,2815.0,419.0,139.0,2815.0,74.0
2015,"Dickens County","05000US48125",417.0,2077.0,417.0,103.0,2077.0,131.0
2015,"Pierce County","05000US31139",417.0,7007.0,417.0,93.0,7007.0,84.0
