year,geo_name,geo,total_reimbursements_b
2012,"Randolph County","05000US29175",10186.0
2011,"Lonoke County","05000US05085",10186.0
2014,"St. Clair County, MI","05000US26147",10185.0
2014,"Cameron County","05000US42023",10184.0
2011,"Essex County, MA","05000US25009",10184.0
2010,"Ripley County","05000US29181",10184.0
2014,"Clearfield County","05000US42033",10184.0
2010,"DeSoto County, MS","05000US28033",10184.0
2010,"Mifflin County","05000US42087",10184.0
2011,"Roger Mills County","05000US40129",10183.0
2014,"Lonoke County","05000US05085",10183.0
2014,"Sumter County, FL","05000US12119",10183.0
2013,"Iberia Parish","05000US22045",10183.0
2010,"Breckinridge County","05000US21027",10183.0
2010,"Vanderburgh County, IN","05000US18163",10182.0
2014,"Madison County","05000US29123",10182.0
2012,"Medina County, OH","05000US39103",10182.0
2010,"Yalobusha County","05000US28161",10182.0
2010,"Lawrence County","05000US05075",10181.0
2014,"Robertson County","05000US47147",10181.0
2013,"Bryan County","05000US13029",10181.0
2012,"Freestone County","05000US48161",10181.0
2010,"Lafourche Parish","05000US22057",10181.0
2013,"Wood County","05000US54107",10181.0
2011,"Dawson County","05000US48115",10181.0
2011,"Chesterfield County","05000US45025",10180.0
2010,"Colleton County","05000US45029",10180.0
2014,"Schleicher County","05000US48413",10179.0
2012,"Camden County, NJ","05000US34007",10179.0
2011,"Wilson County","05000US48493",10178.0
2010,"Hughes County","05000US40063",10178.0
2014,"Hardin County","05000US39065",10178.0
2010,"Lyon County","05000US21143",10177.0
2011,"Decatur County","05000US20039",10177.0
2011,"Sullivan County","05000US18153",10177.0
2013,"Volusia County, FL","05000US12127",10177.0
2013,"Cape May County","05000US34009",10177.0
2013,"Hamblen County","05000US47063",10176.0
2011,"Houston County, GA","05000US13153",10175.0
2013,"Lincoln County","05000US21137",10175.0
2010,"Delaware County, PA","05000US42045",10175.0
2014,"Lawrence County","05000US01079",10175.0
2011,"Kiowa County","05000US40075",10174.0
2014,"Nelson County","05000US21179",10174.0
2014,"Noble County","05000US39121",10173.0
2010,"Summit County, OH","05000US39153",10173.0
2013,"Canadian County, OK","05000US40017",10172.0
2011,"Daviess County","05000US21059",10172.0
2014,"Jack County","05000US48237",10172.0
2012,"Madison County","05000US21151",10172.0
2013,"Wetzel County","05000US54103",10172.0
2010,"Kane County, IL","05000US17089",10172.0
2010,"Van Buren County","05000US47175",10171.0
2011,"Fallon County","05000US30025",10171.0
2012,"Barton County","05000US20009",10171.0
2014,"Plaquemines Parish","05000US22075",10170.0
2012,"Yuma County","05000US08125",10170.0
2014,"Polk County","05000US13233",10170.0
2013,"Fulton County","05000US05049",10170.0
2011,"Travis County, TX","05000US48453",10169.0
2014,"Franklin County","05000US05047",10169.0
2013,"Allegany County","05000US24001",10168.0
2013,"Stark County, OH","05000US39151",10168.0
2014,"Jefferson County","05000US47089",10168.0
2013,"Roscommon County","05000US26143",10168.0
2010,"Hays County, TX","05000US48209",10167.0
2012,"Chilton County","05000US01021",10167.0
2010,"Lamar County","05000US13171",10166.0
2012,"Huron County","05000US39077",10166.0
2010,"Scott County","05000US05127",10166.0
2013,"Dillon County","05000US45033",10166.0
2011,"Gonzales County","05000US48177",10166.0
2013,"Summit County, OH","05000US39153",10165.0
2014,"Adams County","05000US28001",10165.0
2014,"Sequoyah County","05000US40135",10165.0
2014,"Delaware County, PA","05000US42045",10165.0
2010,"Pontotoc County","05000US40123",10165.0
2011,"Volusia County, FL","05000US12127",10165.0
2014,"Crockett County","05000US47033",10164.0
2011,"Scotland County","05000US29199",10164.0
2014,"Taylor County","05000US12123",10164.0
2013,"Franklin County","05000US12037",10164.0
2014,"Atkinson County","05000US13003",10164.0
2014,"Todd County","05000US21219",10164.0
2012,"Fountain County","05000US18045",10163.0
2010,"Pulaski County","05000US51155",10163.0
2010,"Preston County","05000US54077",10163.0
2014,"Shelby County","05000US21211",10163.0
2011,"Pike County","05000US18125",10163.0
2013,"Gregory County","05000US46053",10162.0
2014,"Clay County","05000US20027",10162.0
2010,"Huntingdon County","05000US42061",10162.0
2013,"Brooks County","05000US13027",10161.0
2012,"Madison County, TN","05000US47113",10161.0
2014,"Nassau County","05000US12089",10161.0
2010,"Prentiss County","05000US28117",10160.0
2014,"St. Charles County, MO","05000US29183",10159.0
2011,"Madison County","05000US28089",10159.0
2014,"Haywood County","05000US47075",10159.0
2011,"Perry County","05000US42099",10159.0
2011,"St. Charles County, MO","05000US29183",10158.0
2014,"Bexar County, TX","05000US48029",10157.0
2013,"Lake County, OH","05000US39085",10157.0
2012,"Geauga County","05000US39055",10156.0
2013,"Fairfield County, OH","05000US39045",10156.0
2012,"Queens County, NY","05000US36081",10156.0
2012,"Neosho County","05000US20133",10156.0
2014,"Russell County","05000US21207",10156.0
2013,"Pontotoc County","05000US40123",10156.0
2014,"Mifflin County","05000US42087",10156.0
2010,"Madison County","05000US28089",10155.0
2014,"Nassau County, NY","05000US36059",10155.0
2014,"Crawford County","05000US05033",10155.0
2014,"Comanche County","05000US20033",10154.0
2013,"Cecil County, MD","05000US24015",10154.0
2012,"Randolph County","05000US05121",10154.0
2011,"DeKalb County","05000US01049",10153.0
2010,"Ohio County","05000US18115",10153.0
2013,"Muhlenberg County","05000US21177",10153.0
2012,"Boyd County","05000US31015",10153.0
2014,"McHenry County, IL","05000US17111",10152.0
2010,"Cleburne County","05000US01029",10151.0
2012,"Iredell County, NC","05000US37097",10151.0
2011,"Johnson County","05000US31097",10151.0
2012,"Barrow County","05000US13013",10151.0
2011,"Robertson County","05000US47147",10151.0
2011,"Jefferson County","05000US47089",10151.0
2011,"Levy County","05000US12075",10150.0
2012,"Harnett County, NC","05000US37085",10150.0
2014,"Fulton County","05000US42057",10150.0
2014,"Essex County, NJ","05000US34013",10150.0
2013,"Marion County","05000US54049",10149.0
2014,"St. Johns County, FL","05000US12109",10149.0
2011,"Hughes County","05000US40063",10149.0
2013,"Laurel County","05000US21125",10149.0
2012,"Sherman County","05000US20181",10148.0
2011,"Bath County","05000US21011",10148.0
2011,"Howard County","05000US05061",10148.0
2011,"Neosho County","05000US20133",10148.0
2011,"Upton County","05000US48461",10148.0
2013,"Giles County","05000US47055",10147.0
2011,"Russell County","05000US21207",10147.0
2013,"Wayne County","05000US18177",10147.0
2010,"Miller County","05000US13201",10147.0
2012,"Ogemaw County","05000US26129",10146.0
2011,"Barren County","05000US21009",10146.0
2011,"Greeley County","05000US31077",10146.0
2012,"Lee County","05000US48287",10146.0
2014,"Tippah County","05000US28139",10145.0
2013,"Miami County, OH","05000US39109",10145.0
2012,"Lawrence County","05000US29109",10145.0
2010,"Randolph County","05000US17157",10145.0
2013,"Nemaha County","05000US31127",10144.0
2014,"Fulton County","05000US05049",10144.0
2014,"Clay County, MO","05000US29047",10144.0
2012,"Nassau County, NY","05000US36059",10143.0
2010,"Suffolk County, NY","05000US36103",10143.0
2011,"Bibb County, GA","05000US13021",10143.0
2010,"Bryan County","05000US13029",10143.0
2013,"Clinton County","05000US39027",10142.0
2014,"St. Clair County","05000US29185",10142.0
2012,"Nassau County","05000US12089",10142.0
2010,"Washington County","05000US17189",10142.0
2013,"Roane County","05000US47145",10142.0
2010,"Tattnall County","05000US13267",10142.0
2010,"Caldwell County","05000US29025",10141.0
2010,"Grant County","05000US05053",10141.0
2010,"Johnson County, IN","05000US18081",10141.0
2011,"Franklin County, OH","05000US39049",10141.0
2010,"Sampson County","05000US37163",10140.0
2014,"Wayne County","05000US18177",10140.0
2014,"Bradley County, TN","05000US47011",10140.0
2011,"DeSoto County, MS","05000US28033",10140.0
2014,"Limestone County","05000US01083",10140.0
2013,"Union County","05000US39159",10139.0
2012,"Clay County","05000US54015",10139.0
2012,"Gloucester County, NJ","05000US34015",10138.0
2011,"Kent County","05000US48263",10138.0
2010,"Dent County","05000US29065",10138.0
2013,"Page County","05000US19145",10138.0
2014,"Warren County, NJ","05000US34041",10137.0
2013,"Allen County, OH","05000US39003",10137.0
2013,"Lawrence County","05000US47099",10136.0
2011,"Columbia County","05000US05027",10136.0
2011,"Rogers County","05000US40131",10136.0
2012,"Livingston County","05000US29117",10135.0
2011,"Middlesex County, NJ","05000US34023",10135.0
2013,"Oklahoma County, OK","05000US40109",10134.0
2014,"Stevens County","05000US27149",10134.0
2011,"Sharp County","05000US05135",10134.0
2013,"Warren County, NJ","05000US34041",10134.0
2012,"Knox County","05000US29103",10134.0
2013,"Essex County, NJ","05000US34013",10133.0
2010,"Suffolk County, MA","05000US25025",10133.0
2012,"Montgomery County","05000US21173",10133.0
2011,"Norfolk County, MA","05000US25021",10133.0
2012,"Clay County, MO","05000US29047",10133.0
2011,"Itawamba County","05000US28057",10133.0
2014,"Walton County","05000US12131",10133.0
2012,"Hot Spring County","05000US05059",10132.0
2014,"Jefferson Parish, LA","05000US22051",10132.0
2014,"Indiana County","05000US42063",10132.0
2014,"Spink County","05000US46115",10131.0
2010,"Citrus County, FL","05000US12017",10131.0
2010,"Logan County","05000US40083",10130.0
2011,"Putnam County, NY","05000US36079",10130.0
2013,"Gladwin County","05000US26051",10130.0
2011,"Huntingdon County","05000US42061",10129.0
2014,"Labette County","05000US20099",10129.0
2014,"White County","05000US05145",10129.0
2010,"Nassau County, NY","05000US36059",10129.0
2011,"Cherokee County, GA","05000US13057",10129.0
2010,"Dorchester County, SC","05000US45035",10128.0
2012,"Coshocton County","05000US39031",10128.0
2013,"Wythe County","05000US51197",10128.0
2013,"Baraga County","05000US26013",10128.0
2011,"Phelps County","05000US31137",10127.0
2011,"Fayette County","05000US18041",10127.0
2011,"Huron County","05000US39077",10126.0
2014,"Middlesex County, NJ","05000US34023",10126.0
2011,"Daviess County","05000US29061",10126.0
2010,"Robertson County","05000US47147",10126.0
2012,"Nelson County","05000US21179",10125.0
2013,"Escambia County, FL","05000US12033",10125.0
2013,"Orange County, CA","05000US06059",10125.0
2010,"St. Charles County, MO","05000US29183",10125.0
2011,"Walton County","05000US13297",10125.0
2012,"Campbell County","05000US21037",10124.0
2012,"Forsyth County, GA","05000US13117",10124.0
2011,"Wirt County","05000US54105",10124.0
2014,"Monroe County, PA","05000US42089",10123.0
2010,"Randall County, TX","05000US48381",10123.0
2011,"Terrebonne Parish, LA","05000US22109",10123.0
2011,"Wakulla County","05000US12129",10123.0
2011,"Calhoun County","05000US13037",10122.0
2011,"Rice County","05000US20159",10121.0
2011,"Adams County, CO","05000US08001",10121.0
2011,"Valley County","05000US31175",10121.0
2011,"Houston County","05000US48225",10121.0
2011,"Livingston County","05000US29117",10121.0
2013,"Ochiltree County","05000US48357",10120.0
2011,"Wythe County","05000US51197",10120.0
2010,"Defiance County","05000US39039",10120.0
2013,"Adams County","05000US28001",10119.0
2012,"Vermilion Parish","05000US22113",10119.0
2010,"Canadian County, OK","05000US40017",10118.0
2012,"Fulton County","05000US18049",10118.0
2014,"Barbour County","05000US01005",10117.0
2012,"San Bernardino County, CA","05000US06071",10117.0
2013,"Sanilac County","05000US26151",10117.0
2014,"Athens County","05000US39009",10117.0
2010,"Pulaski County","05000US13235",10117.0
2014,"Harnett County, NC","05000US37085",10116.0
2014,"Jefferson County","05000US17081",10116.0
2014,"Assumption Parish","05000US22007",10116.0
2010,"Ottawa County","05000US39123",10116.0
2014,"Allen County, OH","05000US39003",10116.0
2010,"Gosper County","05000US31073",10115.0
2010,"Mercer County","05000US54055",10115.0
2014,"Anderson County","05000US21005",10115.0
2010,"Montgomery County","05000US21173",10114.0
2013,"Schuylkill County, PA","05000US42107",10114.0
2012,"Mercer County","05000US21167",10114.0
2010,"Johnson County","05000US31097",10114.0
2011,"Dallam County","05000US48111",10114.0
2011,"Prowers County","05000US08099",10113.0
2012,"Dorchester County, SC","05000US45035",10113.0
2013,"Lafayette County","05000US05073",10113.0
2014,"Dallas County","05000US01047",10113.0
2011,"St. James Parish","05000US22093",10112.0
2011,"Maries County","05000US29125",10112.0
2011,"Desha County","05000US05041",10111.0
2011,"Dillon County","05000US45033",10111.0
2012,"Pottawatomie County","05000US20149",10111.0
2014,"Emanuel County","05000US13107",10111.0
2013,"Larue County","05000US21123",10111.0
2010,"Putnam County","05000US54079",10111.0
2014,"Hot Spring County","05000US05059",10110.0
2011,"Jones County","05000US28067",10109.0
2014,"Washington County","05000US01129",10108.0
2011,"Oldham County","05000US48359",10108.0
2011,"Bucks County, PA","05000US42017",10107.0
2014,"Bucks County, PA","05000US42017",10107.0
2011,"Furnas County","05000US31065",10106.0
2011,"Davie County","05000US37059",10106.0
2012,"Clinton County","05000US39027",10106.0
2010,"Monongalia County, WV","05000US54061",10105.0
2011,"Stafford County, VA","05000US51179",10104.0
2010,"Marshall County","05000US28093",10104.0
2010,"Perry County","05000US17145",10104.0
2010,"Caldwell County","05000US21033",10104.0
2010,"Wayne County","05000US29223",10103.0
2013,"Williamson County","05000US17199",10102.0
2014,"Sharp County","05000US05135",10102.0
2010,"Elk County","05000US42047",10102.0
2011,"McNairy County","05000US47109",10102.0
2010,"Floyd County","05000US13115",10102.0
2014,"Walker County","05000US13295",10102.0
2010,"Uvalde County","05000US48463",10101.0
2013,"Pemiscot County","05000US29155",10101.0
2014,"Geneva County","05000US01061",10100.0
2012,"Houston County","05000US48225",10100.0
2012,"Wrangell City and Borough","05000US02275",10100.0
2012,"Haskell County","05000US48207",10100.0
2012,"Woodruff County","05000US05147",10099.0
2014,"Mason County","05000US17125",10099.0
2012,"Miami County","05000US18103",10099.0
2010,"Seminole County","05000US40133",10099.0
2013,"Nassau County, NY","05000US36059",10099.0
2012,"Grant County","05000US18053",10099.0
2012,"Muskogee County","05000US40101",10099.0
2011,"Athens County","05000US39009",10099.0
2012,"Volusia County, FL","05000US12127",10098.0
2011,"Fremont County","05000US19071",10098.0
2014,"Warrick County","05000US18173",10098.0
2014,"Huron County","05000US39077",10098.0
2013,"Medina County, OH","05000US39103",10098.0
2013,"Wilson County","05000US20205",10098.0
2014,"Clark County","05000US21049",10098.0
2014,"Morgan County","05000US49029",10097.0
2010,"Chickasaw County","05000US28017",10097.0
2011,"Nassau County","05000US12089",10097.0
2013,"Morgan County, AL","05000US01103",10097.0
2012,"Banks County","05000US13011",10097.0
2013,"St. John the Baptist Parish","05000US22095",10096.0
2014,"Marshall County","05000US20117",10096.0
2014,"Perry County","05000US42099",10096.0
2013,"Butler County, PA","05000US42019",10096.0
2014,"Allegany County","05000US24001",10096.0
2013,"Marion County","05000US01093",10095.0
2012,"Buchanan County","05000US29021",10095.0
2013,"Mineral County","05000US54057",10094.0
2011,"Posey County","05000US18129",10094.0
2012,"Toombs County","05000US13279",10094.0
2010,"Franklin County, MO","05000US29071",10094.0
2010,"Wallace County","05000US20199",10094.0
2011,"Suffolk County, MA","05000US25025",10093.0
2011,"Kidder County","05000US38043",10093.0
2013,"Wayne County","05000US47181",10093.0
2011,"Bristol County, MA","05000US25005",10093.0
2011,"Bergen County, NJ","05000US34003",10093.0
2013,"Goliad County","05000US48175",10093.0
2013,"Blount County","05000US01009",10092.0
2013,"Meagher County","05000US30059",10092.0
