Edition,Measure Name,State Name,Rank,Value
2006,Income Inequity,Oklahoma,38.0,0.465
2006,Income Inequity,Oregon,28.0,0.454
2006,Income Inequity,Pennsylvania,36.0,0.461
2006,Income Inequity,Rhode Island,31.0,0.457
2006,Income Inequity,South Carolina,19.0,0.444
2006,Income Inequity,South Dakota,12.0,0.4270000000000001
2006,Income Inequity,Tennessee,34.0,0.458
2006,Income Inequity,Texas,44.0,0.475
2006,Income Inequity,Utah,2.0,0.404
2006,Income Inequity,Vermont,15.0,0.435
2006,Income Inequity,Virginia,38.0,0.465
2006,Income Inequity,Washington,31.0,0.457
2006,Income Inequity,West Virginia,17.0,0.439
2006,Income Inequity,Wisconsin,8.0,0.424
2006,Income Inequity,Wyoming,3.0,0.406
2006,Income Inequity,United States,,0.466
2006,Income Inequity,District of Columbia,,0.536
2006,Median Household Income,Alabama,,44329.0
2006,Median Household Income,Alaska,,66691.0
2006,Median Household Income,Arizona,,53988.0
2006,Median Household Income,Arkansas,,43742.0
2006,Median Household Income,California,,61756.0
2006,Median Household Income,Colorado,,60197.0
2006,Median Household Income,Connecticut,,67817.0
2006,Median Household Income,Delaware,,61135.0
2006,Median Household Income,Florida,,51297.0
2006,Median Household Income,Georgia,,54800.0
2006,Median Household Income,Hawaii,,71100.0
2006,Median Household Income,Idaho,,52712.0
2006,Median Household Income,Illinois,,57750.0
2006,Median Household Income,Indiana,,50637.0
2006,Median Household Income,Iowa,,55485.0
2006,Median Household Income,Kansas,,50148.0
2006,Median Household Income,Kentucky,,43790.0
2006,Median Household Income,Louisiana,,44431.0
2006,Median Household Income,Maine,,52410.0
2006,Median Household Income,Maryland,,72205.0
2006,Median Household Income,Massachusetts,,66841.0
2006,Median Household Income,Michigan,,54809.0
2006,Median Household Income,Minnesota,,64691.0
2006,Median Household Income,Mississippi,,39228.0
2006,Median Household Income,Missouri,,51292.0
2006,Median Household Income,Montana,,44523.0
2006,Median Household Income,Nebraska,,57183.0
2006,Median Household Income,Nevada,,57525.0
2006,Median Household Income,New Hampshire,,67995.0
2006,Median Household Income,New Jersey,,75613.0
2006,Median Household Income,New Mexico,,46473.0
2006,Median Household Income,New York,,56292.0
2006,Median Household Income,North Carolina,,50183.0
2006,Median Household Income,North Dakota,,50345.0
2006,Median Household Income,Ohio,,52744.0
2006,Median Household Income,Oklahoma,,44919.0
2006,Median Household Income,Oregon,,52692.0
2006,Median Household Income,Pennsylvania,,55247.0
2006,Median Household Income,Rhode Island,,59046.0
2006,Median Household Income,South Carolina,,48004.0
2006,Median Household Income,South Dakota,,51489.0
2006,Median Household Income,Tennessee,,47021.0
2006,Median Household Income,Texas,,49426.0
2006,Median Household Income,Utah,,65405.0
2006,Median Household Income,Vermont,,60502.0
2006,Median Household Income,Virginia,,61946.0
2006,Median Household Income,Washington,,60432.0
2006,Median Household Income,West Virginia,,43487.0
2006,Median Household Income,Wisconsin,,53278.0
2006,Median Household Income,Wyoming,,53359.0
2006,Median Household Income,United States,,55278.0
2006,Median Household Income,District of Columbia,,53687.0
2006,Obesity,Kansas,22.0,23.9
2006,Obesity,Kentucky,45.0,28.6
2006,Obesity,Louisiana,49.0,30.8
2006,Obesity,Maine,14.0,22.7
2006,Obesity,Maryland,25.0,24.4
2006,Obesity,Massachusetts,5.0,20.7
2006,Obesity,Michigan,36.0,26.2
2006,Obesity,Minnesota,20.0,23.7
2006,Obesity,Mississippi,50.0,30.9
2006,Obesity,Missouri,39.0,26.9
2006,Obesity,Montana,10.0,21.3
2006,Obesity,Nebraska,35.0,26.0
2006,Obesity,Nevada,8.0,21.2
2006,Obesity,New Hampshire,17.0,23.1
2006,Obesity,New Jersey,12.0,22.1
2006,Obesity,New Mexico,11.0,21.7
2006,Obesity,New York,13.0,22.2
2006,Obesity,North Carolina,34.0,25.9
2006,Obesity,North Dakota,31.0,25.4
2006,Obesity,Ohio,24.0,24.3
2006,Obesity,Oklahoma,38.0,26.8
2006,Obesity,Oregon,21.0,23.8
2006,Obesity,Pennsylvania,30.0,25.3
2006,Obesity,Rhode Island,6.0,21.0
2006,Obesity,South Carolina,47.0,29.1
2006,Obesity,South Dakota,33.0,25.5
2006,Obesity,Tennessee,42.0,27.4
2006,Obesity,Texas,40.0,27.0
2006,Obesity,Utah,8.0,21.2
2006,Obesity,Vermont,4.0,20.2
2006,Obesity,Virginia,28.0,25.1
2006,Obesity,Washington,18.0,23.3
2006,Obesity,West Virginia,48.0,30.6
2006,Obesity,Wisconsin,25.0,24.4
2006,Obesity,Wyoming,23.0,24.2
2006,Obesity,United States,,24.4
2006,Obesity,District of Columbia,,21.7
2006,Obesity,Alabama,46.0,28.9
2006,Obesity,Alaska,42.0,27.4
2006,Obesity,Arizona,7.0,21.1
2006,Obesity,Arkansas,44.0,28.0
2006,Obesity,California,14.0,22.7
2006,Obesity,Colorado,1.0,17.8
2006,Obesity,Connecticut,3.0,20.1
2006,Obesity,Delaware,19.0,23.5
2006,Obesity,Florida,16.0,22.8
2006,Obesity,Georgia,37.0,26.5
2006,Obesity,Hawaii,2.0,19.7
2006,Obesity,Idaho,27.0,24.5
2006,Obesity,Illinois,28.0,25.1
2006,Obesity,Indiana,41.0,27.2
2006,Obesity,Iowa,31.0,25.4
2006,Smoking,Alabama,44.0,24.8
2006,Smoking,Alaska,45.0,24.9
2006,Smoking,Arizona,21.0,20.2
2006,Smoking,Arkansas,41.0,23.5
2006,Smoking,California,2.0,15.2
2006,Smoking,Colorado,14.0,19.8
2006,Smoking,Connecticut,3.0,16.5
2006,Smoking,Delaware,25.0,20.6
2006,Smoking,Florida,32.0,21.7
2006,Smoking,Georgia,34.0,22.1
2006,Smoking,Hawaii,4.0,17.0
2006,Smoking,Idaho,7.0,17.9
2006,Smoking,Illinois,17.0,19.9
2006,Smoking,Indiana,49.0,27.3
2006,Smoking,Iowa,22.0,20.4
2006,Smoking,Kansas,6.0,17.8
2006,Smoking,Kentucky,50.0,28.7
2006,Smoking,Louisiana,37.0,22.6
2006,Smoking,Maine,28.0,20.8
2006,Smoking,Maryland,11.0,18.9
2006,Smoking,Massachusetts,9.0,18.1
2006,Smoking,Michigan,33.0,22.0
2006,Smoking,Minnesota,18.0,20.0
2006,Smoking,Mississippi,42.0,23.6
2006,Smoking,Missouri,40.0,23.4
2006,Smoking,Montana,12.0,19.2
2006,Smoking,Nebraska,29.0,21.3
2006,Smoking,Nevada,39.0,23.1
2006,Smoking,New Hampshire,22.0,20.4
2006,Smoking,New Jersey,8.0,18.0
2006,Smoking,New Mexico,31.0,21.5
2006,Smoking,New York,24.0,20.5
2006,Smoking,North Carolina,37.0,22.6
2006,Smoking,North Dakota,20.0,20.1
2006,Smoking,Ohio,35.0,22.3
2006,Smoking,Oklahoma,46.0,25.1
2006,Smoking,Oregon,10.0,18.5
2006,Smoking,Pennsylvania,42.0,23.6
2006,Smoking,Rhode Island,14.0,19.8
2006,Smoking,South Carolina,36.0,22.5
2006,Smoking,South Dakota,14.0,19.8
2006,Smoking,Tennessee,47.0,26.7
2006,Smoking,Texas,18.0,20.0
2006,Smoking,Utah,1.0,11.5
2006,Smoking,Vermont,13.0,19.3
2006,Smoking,Virginia,25.0,20.6
2006,Smoking,Washington,5.0,17.6
2006,Smoking,West Virginia,47.0,26.7
2006,Smoking,Wisconsin,27.0,20.7
2006,Smoking,Wyoming,29.0,21.3
2006,Smoking,United States,,20.6
2006,Smoking,District of Columbia,,20.0
2007,Diabetes,Alabama,46.0,10.0
2007,Diabetes,Alaska,4.0,5.9
2007,Diabetes,Arizona,37.0,8.5
2007,Diabetes,Arkansas,31.0,8.1
2007,Diabetes,California,35.0,8.2
2007,Diabetes,Colorado,1.0,5.3
2007,Diabetes,Connecticut,7.0,6.4
2007,Diabetes,Delaware,31.0,8.1
2007,Diabetes,Florida,37.0,8.5
2007,Diabetes,Georgia,41.0,9.1
2007,Diabetes,Hawaii,35.0,8.2
2007,Diabetes,Idaho,15.0,6.8
2007,Diabetes,Illinois,31.0,8.1
2007,Diabetes,Indiana,31.0,8.1
2007,Diabetes,Iowa,18.0,7.3
2007,Diabetes,Kansas,18.0,7.3
2007,Diabetes,Kentucky,45.0,9.9
2007,Diabetes,Louisiana,43.0,9.2
2007,Diabetes,Maine,16.0,6.9
2007,Diabetes,Maryland,29.0,7.9
2007,Diabetes,Massachusetts,7.0,6.4
2007,Diabetes,Michigan,40.0,9.0
2007,Diabetes,Minnesota,2.0,5.7
2007,Diabetes,Mississippi,49.0,10.9
2007,Diabetes,Missouri,21.0,7.4
2007,Diabetes,Montana,7.0,6.4
2007,Diabetes,Nebraska,21.0,7.4
2007,Diabetes,Nevada,26.0,7.5
2007,Diabetes,New Hampshire,21.0,7.4
2007,Diabetes,New Jersey,26.0,7.5
2007,Diabetes,New Mexico,18.0,7.3
2007,Diabetes,New York,28.0,7.6
2007,Diabetes,North Carolina,41.0,9.1
2007,Diabetes,North Dakota,12.0,6.7
2007,Diabetes,Ohio,12.0,6.7
2007,Diabetes,Oklahoma,46.0,10.0
2007,Diabetes,Oregon,12.0,6.7
2007,Diabetes,Pennsylvania,37.0,8.5
2007,Diabetes,Rhode Island,21.0,7.4
2007,Diabetes,South Carolina,44.0,9.6
2007,Diabetes,South Dakota,11.0,6.5
2007,Diabetes,Tennessee,48.0,10.7
2007,Diabetes,Texas,30.0,8.0
2007,Diabetes,Utah,2.0,5.7
2007,Diabetes,Vermont,4.0,5.9
2007,Diabetes,Virginia,21.0,7.4
2007,Diabetes,Washington,17.0,7.1
2007,Diabetes,West Virginia,50.0,12.1
2007,Diabetes,Wisconsin,6.0,6.2
2007,Diabetes,Wyoming,7.0,6.4
2007,Diabetes,United States,,7.5
2007,Diabetes,District of Columbia,,8.1
2007,Income Inequity,Alabama,43.0,0.476
2007,Income Inequity,Alaska,15.0,0.44
2007,Income Inequity,Arizona,18.0,0.443
2007,Income Inequity,Arkansas,9.0,0.4270000000000001
2007,Income Inequity,California,40.0,0.473
2007,Income Inequity,Colorado,39.0,0.471
2007,Income Inequity,Connecticut,46.0,0.482
2007,Income Inequity,Delaware,3.0,0.419
2007,Income Inequity,Florida,42.0,0.475
2007,Income Inequity,Georgia,17.0,0.442
2007,Income Inequity,Hawaii,7.0,0.424
2007,Income Inequity,Idaho,15.0,0.44
2007,Income Inequity,Illinois,31.0,0.459
2007,Income Inequity,Indiana,23.0,0.453
2007,Income Inequity,Iowa,12.0,0.435
2007,Income Inequity,Kansas,28.0,0.457
2007,Income Inequity,Kentucky,37.0,0.467
2007,Income Inequity,Louisiana,37.0,0.467
2007,Income Inequity,Maine,28.0,0.457
2007,Income Inequity,Maryland,24.0,0.455
2007,Income Inequity,Massachusetts,44.0,0.479
2007,Income Inequity,Michigan,26.0,0.456
2007,Income Inequity,Minnesota,8.0,0.426
2007,Income Inequity,Mississippi,48.0,0.499
2007,Income Inequity,Missouri,26.0,0.456
2007,Income Inequity,Montana,4.0,0.42
2007,Income Inequity,Nebraska,4.0,0.42
2007,Income Inequity,Nevada,11.0,0.434
2007,Income Inequity,New Hampshire,2.0,0.416
2007,Income Inequity,New Jersey,36.0,0.466
2007,Income Inequity,New Mexico,34.0,0.464
2007,Income Inequity,New York,49.0,0.51
2007,Income Inequity,North Carolina,34.0,0.464
2007,Income Inequity,North Dakota,18.0,0.443
2007,Income Inequity,Ohio,10.0,0.43
2007,Income Inequity,Oklahoma,50.0,0.517
2007,Income Inequity,Oregon,47.0,0.4970000000000001
2007,Income Inequity,Pennsylvania,33.0,0.463
2007,Income Inequity,Rhode Island,28.0,0.457
2007,Income Inequity,South Carolina,32.0,0.46
2007,Income Inequity,South Dakota,13.0,0.4370000000000001
2007,Income Inequity,Tennessee,44.0,0.479
2007,Income Inequity,Texas,41.0,0.474
2007,Income Inequity,Utah,1.0,0.396
2007,Income Inequity,Vermont,4.0,0.42
2007,Income Inequity,Virginia,22.0,0.449
2007,Income Inequity,Washington,20.0,0.444
2007,Income Inequity,West Virginia,13.0,0.4370000000000001
2007,Income Inequity,Wisconsin,21.0,0.445
2007,Income Inequity,Wyoming,24.0,0.455
2007,Income Inequity,United States,,0.469
2007,Income Inequity,District of Columbia,,0.552
2007,Median Household Income,Texas,,50035.0
2007,Median Household Income,Utah,,63115.0
2007,Median Household Income,Vermont,,60056.0
2007,Median Household Income,Virginia,,65993.0
2007,Median Household Income,Washington,,63224.0
2007,Median Household Income,West Virginia,,44388.0
2007,Median Household Income,Wisconsin,,59723.0
2007,Median Household Income,Wyoming,,54349.0
2007,Median Household Income,United States,,55689.0
2007,Median Household Income,District of Columbia,,56008.0
2007,Median Household Income,Alabama,,43848.0
2007,Median Household Income,Alaska,,65183.0
2007,Median Household Income,Arizona,,53905.0
2007,Median Household Income,Arkansas,,42814.0
2007,Median Household Income,California,,63913.0
2007,Median Household Income,Colorado,,64350.0
2007,Median Household Income,Connecticut,,72099.0
2007,Median Household Income,Delaware,,60584.0
2007,Median Household Income,Florida,,52772.0
2007,Median Household Income,Georgia,,57010.0
2007,Median Household Income,Hawaii,,69864.0
2007,Median Household Income,Idaho,,53392.0
2007,Median Household Income,Illinois,,56232.0
2007,Median Household Income,Indiana,,52461.0
2007,Median Household Income,Iowa,,55603.0
2007,Median Household Income,Kansas,,52629.0
2007,Median Household Income,Kentucky,,45619.0
2007,Median Household Income,Louisiana,,42157.0
2007,Median Household Income,Maine,,52733.0
2007,Median Household Income,Maryland,,73559.0
2007,Median Household Income,Massachusetts,,63926.0
2007,Median Household Income,Michigan,,56204.0
2007,Median Household Income,Minnesota,,64944.0
2007,Median Household Income,Mississippi,,40129.0
2007,Median Household Income,Missouri,,51504.0
2007,Median Household Income,Montana,,47491.0
2007,Median Household Income,Nebraska,,55624.0
2007,Median Household Income,Nevada,,60404.0
2007,Median Household Income,New Hampshire,,71597.0
2007,Median Household Income,New Jersey,,78632.0
2007,Median Household Income,New Mexico,,46246.0
2007,Median Household Income,New York,,55713.0
2007,Median Household Income,North Carolina,,45980.0
2007,Median Household Income,North Dakota,,47424.0
2007,Median Household Income,Ohio,,53031.0
2007,Median Household Income,Oklahoma,,44872.0
2007,Median Household Income,Oregon,,54407.0
2007,Median Household Income,Pennsylvania,,56008.0
2007,Median Household Income,Rhode Island,,62084.0
2007,Median Household Income,South Carolina,,45772.0
2007,Median Household Income,South Dakota,,52484.0
2007,Median Household Income,Tennessee,,47015.0
2007,Obesity,Alabama,48.0,30.5
2007,Obesity,Alaska,33.0,26.2
2007,Obesity,Arizona,11.0,22.9
2007,Obesity,Arkansas,36.0,26.9
2007,Obesity,California,16.0,23.3
2007,Obesity,Colorado,1.0,18.2
2007,Obesity,Connecticut,3.0,20.6
2007,Obesity,Delaware,31.0,26.0
2007,Obesity,Florida,14.0,23.1
2007,Obesity,Georgia,38.0,27.1
2007,Obesity,Hawaii,3.0,20.6
2007,Obesity,Idaho,19.0,24.1
2007,Obesity,Illinois,25.0,25.1
2007,Obesity,Indiana,41.0,27.8
2007,Obesity,Iowa,29.0,25.7
2007,Obesity,Kansas,30.0,25.9
2007,Obesity,Kentucky,42.0,28.0
2007,Obesity,Louisiana,38.0,27.1
2007,Obesity,Maine,14.0,23.1
2007,Obesity,Maryland,23.0,24.9
2007,Obesity,Massachusetts,2.0,20.3
2007,Obesity,Michigan,44.0,28.8
2007,Obesity,Minnesota,21.0,24.7
2007,Obesity,Mississippi,50.0,31.4
2007,Obesity,Missouri,40.0,27.2
2007,Obesity,Montana,5.0,21.2
2007,Obesity,Nebraska,36.0,26.9
2007,Obesity,Nevada,24.0,25.0
2007,Obesity,New Hampshire,9.0,22.4
2007,Obesity,New Jersey,10.0,22.6
2007,Obesity,New Mexico,11.0,22.9
2007,Obesity,New York,11.0,22.9
2007,Obesity,North Carolina,34.0,26.6
2007,Obesity,North Dakota,27.0,25.4
2007,Obesity,Ohio,43.0,28.4
2007,Obesity,Oklahoma,44.0,28.8
2007,Obesity,Oregon,22.0,24.8
2007,Obesity,Pennsylvania,18.0,24.0
2007,Obesity,Rhode Island,7.0,21.4
2007,Obesity,South Carolina,47.0,29.4
2007,Obesity,South Dakota,27.0,25.4
2007,Obesity,Tennessee,44.0,28.8
2007,Obesity,Texas,32.0,26.1
2007,Obesity,Utah,8.0,21.9
2007,Obesity,Vermont,5.0,21.2
2007,Obesity,Virginia,25.0,25.1
2007,Obesity,Washington,20.0,24.2
2007,Obesity,West Virginia,49.0,31.0
2007,Obesity,Wisconsin,34.0,26.6
2007,Obesity,Wyoming,16.0,23.3
2007,Obesity,United States,,25.1
2007,Obesity,District of Columbia,,22.5
2007,Smoking,Alabama,41.0,23.2
2007,Smoking,Alaska,45.0,24.0
2007,Smoking,Arizona,13.0,18.2
2007,Smoking,Arkansas,44.0,23.7
2007,Smoking,California,2.0,14.9
2007,Smoking,Colorado,9.0,17.9
2007,Smoking,Connecticut,4.0,17.0
2007,Smoking,Delaware,34.0,21.7
2007,Smoking,Florida,30.0,21.0
2007,Smoking,Georgia,23.0,19.9
2007,Smoking,Hawaii,6.0,17.5
2007,Smoking,Idaho,3.0,16.8
2007,Smoking,Illinois,27.0,20.5
2007,Smoking,Indiana,46.0,24.1
2007,Smoking,Iowa,31.0,21.4
2007,Smoking,Kansas,24.0,20.0
2007,Smoking,Kentucky,50.0,28.5
2007,Smoking,Louisiana,43.0,23.4
2007,Smoking,Maine,29.0,20.9
2007,Smoking,Maryland,7.0,17.7
2007,Smoking,Massachusetts,8.0,17.8
2007,Smoking,Michigan,38.0,22.4
2007,Smoking,Minnesota,15.0,18.3
2007,Smoking,Mississippi,47.0,25.1
2007,Smoking,Missouri,41.0,23.2
2007,Smoking,Montana,19.0,18.9
2007,Smoking,Nebraska,17.0,18.7
2007,Smoking,Nevada,36.0,22.2
2007,Smoking,New Hampshire,17.0,18.7
2007,Smoking,New Jersey,11.0,18.0
2007,Smoking,New Mexico,25.0,20.1
2007,Smoking,New York,13.0,18.2
2007,Smoking,North Carolina,35.0,22.1
2007,Smoking,North Dakota,22.0,19.5
2007,Smoking,Ohio,38.0,22.4
2007,Smoking,Oklahoma,47.0,25.1
2007,Smoking,Oregon,16.0,18.5
2007,Smoking,Pennsylvania,32.0,21.5
2007,Smoking,Rhode Island,20.0,19.2
2007,Smoking,South Carolina,37.0,22.3
2007,Smoking,South Dakota,26.0,20.3
2007,Smoking,Tennessee,40.0,22.6
2007,Smoking,Texas,9.0,17.9
2007,Smoking,Utah,1.0,9.8
2007,Smoking,Vermont,11.0,18.0
2007,Smoking,Virginia,21.0,19.3
2007,Smoking,Washington,5.0,17.1
2007,Smoking,West Virginia,49.0,25.7
2007,Smoking,Wisconsin,28.0,20.8
2007,Smoking,Wyoming,33.0,21.6
2007,Smoking,United States,,20.1
2007,Smoking,District of Columbia,,17.9
2008,Diabetes,Alabama,46.0,10.3
2008,Diabetes,Alaska,4.0,6.1
2008,Diabetes,Arizona,29.0,8.4
2008,Diabetes,Arkansas,38.0,9.2
2008,Diabetes,California,20.0,7.6
2008,Diabetes,Colorado,1.0,5.3
2008,Diabetes,Connecticut,17.0,7.3
2008,Diabetes,Delaware,32.0,8.7
2008,Diabetes,Florida,32.0,8.7
2008,Diabetes,Georgia,43.0,10.1
2008,Diabetes,Hawaii,21.0,7.7
2008,Diabetes,Idaho,24.0,7.9
2008,Diabetes,Illinois,35.0,8.8
2008,Diabetes,Indiana,31.0,8.5
2008,Diabetes,Iowa,9.0,6.8
2008,Diabetes,Kansas,17.0,7.3
2008,Diabetes,Kentucky,42.0,9.9
2008,Diabetes,Louisiana,44.0,10.2
2008,Diabetes,Maine,22.0,7.8
2008,Diabetes,Maryland,29.0,8.4
2008,Diabetes,Massachusetts,19.0,7.4
2008,Diabetes,Michigan,35.0,8.8
2008,Diabetes,Minnesota,2.0,5.7
2008,Diabetes,Mississippi,49.0,11.1
2008,Diabetes,Missouri,25.0,8.0
2008,Diabetes,Montana,7.0,6.6
2008,Diabetes,Nebraska,13.0,7.1
2008,Diabetes,Nevada,25.0,8.0
2008,Diabetes,New Hampshire,15.0,7.2
2008,Diabetes,New Jersey,38.0,9.2
2008,Diabetes,New Mexico,22.0,7.8
2008,Diabetes,New York,28.0,8.2
2008,Diabetes,North Carolina,37.0,9.1
2008,Diabetes,North Dakota,5.0,6.3
2008,Diabetes,Ohio,40.0,9.5
2008,Diabetes,Oklahoma,44.0,10.2
2008,Diabetes,Oregon,10.0,6.9
2008,Diabetes,Pennsylvania,32.0,8.7
2008,Diabetes,Rhode Island,15.0,7.2
2008,Diabetes,South Carolina,41.0,9.6
2008,Diabetes,South Dakota,8.0,6.7
2008,Diabetes,Tennessee,50.0,11.9
2008,Diabetes,Texas,46.0,10.3
2008,Diabetes,Utah,3.0,5.8
2008,Diabetes,Vermont,11.0,7.0
2008,Diabetes,Virginia,25.0,8.0
2008,Diabetes,Washington,13.0,7.1
2008,Diabetes,West Virginia,48.0,10.8
2008,Diabetes,Wisconsin,6.0,6.5
2008,Diabetes,Wyoming,11.0,7.0
2008,Diabetes,United States,,8.0
2008,Diabetes,District of Columbia,,8.1
2008,Income Inequity,Alabama,43.0,0.481
2008,Income Inequity,Alaska,20.0,0.439
2008,Income Inequity,Arizona,37.0,0.47
2008,Income Inequity,Arkansas,26.0,0.448
2008,Income Inequity,California,40.0,0.475
2008,Income Inequity,Colorado,24.0,0.446
2008,Income Inequity,Connecticut,49.0,0.505
2008,Income Inequity,Delaware,2.0,0.403
2008,Income Inequity,Florida,38.0,0.473
2008,Income Inequity,Georgia,19.0,0.4370000000000001
2008,Income Inequity,Hawaii,6.0,0.419
2008,Income Inequity,Idaho,8.0,0.423
2008,Income Inequity,Illinois,36.0,0.469
2008,Income Inequity,Indiana,34.0,0.467
2008,Income Inequity,Iowa,4.0,0.416
2008,Income Inequity,Kansas,40.0,0.475
2008,Income Inequity,Kentucky,30.0,0.458
2008,Income Inequity,Louisiana,44.0,0.486
2008,Income Inequity,Maine,13.0,0.4270000000000001
2008,Income Inequity,Maryland,17.0,0.431
2008,Income Inequity,Massachusetts,50.0,0.519
2008,Income Inequity,Michigan,21.0,0.444
2008,Income Inequity,Minnesota,11.0,0.426
2008,Income Inequity,Mississippi,46.0,0.495
2008,Income Inequity,Missouri,31.0,0.462
2008,Income Inequity,Montana,3.0,0.407
2008,Income Inequity,Nebraska,5.0,0.417
2008,Income Inequity,Nevada,11.0,0.426
2008,Income Inequity,New Hampshire,6.0,0.419
2008,Income Inequity,New Jersey,33.0,0.463
2008,Income Inequity,New Mexico,35.0,0.468
2008,Income Inequity,New York,48.0,0.504
2008,Income Inequity,North Carolina,42.0,0.479
2008,Income Inequity,North Dakota,22.0,0.445
2008,Income Inequity,Ohio,16.0,0.428
2008,Income Inequity,Oklahoma,47.0,0.501
2008,Income Inequity,Oregon,28.0,0.45
2008,Income Inequity,Pennsylvania,27.0,0.449
2008,Income Inequity,Rhode Island,29.0,0.457
2008,Income Inequity,South Carolina,25.0,0.447
2008,Income Inequity,South Dakota,13.0,0.4270000000000001
2008,Income Inequity,Tennessee,22.0,0.445
2008,Income Inequity,Texas,45.0,0.488
2008,Income Inequity,Utah,1.0,0.402
2008,Income Inequity,Vermont,13.0,0.4270000000000001
2008,Income Inequity,Virginia,38.0,0.473
2008,Income Inequity,Washington,9.0,0.425
2008,Income Inequity,West Virginia,31.0,0.462
2008,Income Inequity,Wisconsin,18.0,0.434
2008,Income Inequity,Wyoming,9.0,0.425
2008,Income Inequity,United States,,0.47
2008,Income Inequity,District of Columbia,,0.556
2008,Median Household Income,Alabama,,47424.0
2008,Median Household Income,Alaska,,70771.0
2008,Median Household Income,Arizona,,53045.0
2008,Median Household Income,Arkansas,,45832.0
2008,Median Household Income,California,,62616.0
2008,Median Household Income,Colorado,,68691.0
2008,Median Household Income,Connecticut,,72061.0
2008,Median Household Income,Delaware,,61330.0
2008,Median Household Income,Florida,,51449.0
2008,Median Household Income,Georgia,,54647.0
2008,Median Household Income,Hawaii,,71928.0
2008,Median Household Income,Idaho,,55257.0
2008,Median Household Income,Illinois,,58989.0
2008,Median Household Income,Indiana,,53313.0
2008,Median Household Income,Iowa,,54947.0
2008,Median Household Income,Kansas,,54485.0
2008,Median Household Income,Kentucky,,44324.0
2008,Median Household Income,Louisiana,,46414.0
2008,Median Household Income,Maine,,53808.0
2008,Median Household Income,Maryland,,73734.0
2008,Median Household Income,Massachusetts,,65682.0
2008,Median Household Income,Michigan,,55466.0
2008,Median Household Income,Minnesota,,65227.0
2008,Median Household Income,Mississippi,,41882.0
2008,Median Household Income,Missouri,,51686.0
2008,Median Household Income,Montana,,49046.0
2008,Median Household Income,Nebraska,,55246.0
2008,Median Household Income,Nevada,,60733.0
2008,Median Household Income,New Hampshire,,75920.0
2008,Median Household Income,New Jersey,,67980.0
2008,Median Household Income,New Mexico,,49833.0
2008,Median Household Income,New York,,54988.0
2008,Median Household Income,North Carolina,,48886.0
2008,Median Household Income,North Dakota,,53034.0
2008,Median Household Income,Ohio,,55162.0
2008,Median Household Income,Oklahoma,,48552.0
2008,Median Household Income,Oregon,,56439.0
2008,Median Household Income,Pennsylvania,,54418.0
2008,Median Household Income,Rhode Island,,60904.0
2008,Median Household Income,South Carolina,,49672.0
2008,Median Household Income,South Dakota,,52150.0
2008,Median Household Income,Tennessee,,46282.0
2008,Median Household Income,Texas,,51740.0
2008,Median Household Income,Utah,,60139.0
2008,Median Household Income,Vermont,,53242.0
2008,Median Household Income,Virginia,,66466.0
2008,Median Household Income,Washington,,65252.0
2008,Median Household Income,West Virginia,,47288.0
2008,Median Household Income,Wisconsin,,57609.0
2008,Median Household Income,Wyoming,,54763.0
2008,Median Household Income,United States,,56436.0
2008,Median Household Income,District of Columbia,,57054.0
2008,Obesity,Alabama,49.0,30.9
2008,Obesity,Alaska,35.0,28.2
2008,Obesity,Arizona,22.0,25.8
2008,Obesity,Arkansas,45.0,29.3
2008,Obesity,California,9.0,23.3
2008,Obesity,Colorado,1.0,19.3
2008,Obesity,Connecticut,2.0,21.7
2008,Obesity,Delaware,35.0,28.2
2008,Obesity,Florida,10.0,24.1
2008,Obesity,Georgia,40.0,28.7
2008,Obesity,Hawaii,2.0,21.7
2008,Obesity,Idaho,14.0,25.1
2008,Obesity,Illinois,21.0,25.6
2008,Obesity,Indiana,30.0,27.4
2008,Obesity,Iowa,31.0,27.7
2008,Obesity,Kansas,31.0,27.7
2008,Obesity,Kentucky,40.0,28.7
2008,Obesity,Louisiana,47.0,30.7
2008,Obesity,Maine,17.0,25.2
2008,Obesity,Maryland,25.0,26.3
2008,Obesity,Massachusetts,2.0,21.7
2008,Obesity,Michigan,35.0,28.2
2008,Obesity,Minnesota,24.0,26.0
2008,Obesity,Mississippi,50.0,32.6
2008,Obesity,Missouri,35.0,28.2
2008,Obesity,Montana,8.0,22.6
2008,Obesity,Nebraska,27.0,26.5
2008,Obesity,Nevada,13.0,24.6
2008,Obesity,New Hampshire,14.0,25.1
2008,Obesity,New Jersey,10.0,24.1
2008,Obesity,New Mexico,14.0,25.1
2008,Obesity,New York,20.0,25.5
2008,Obesity,North Carolina,40.0,28.7
2008,Obesity,North Dakota,28.0,27.0
2008,Obesity,Ohio,34.0,28.1
2008,Obesity,Oklahoma,43.0,28.8
2008,Obesity,Oregon,25.0,26.3
2008,Obesity,Pennsylvania,33.0,27.8
2008,Obesity,Rhode Island,2.0,21.7
2008,Obesity,South Carolina,44.0,29.0
2008,Obesity,South Dakota,29.0,27.2
2008,Obesity,Tennessee,47.0,30.7
2008,Obesity,Texas,39.0,28.6
2008,Obesity,Utah,7.0,22.4
2008,Obesity,Vermont,6.0,21.9
2008,Obesity,Virginia,18.0,25.3
2008,Obesity,Washington,23.0,25.9
2008,Obesity,West Virginia,46.0,30.3
2008,Obesity,Wisconsin,18.0,25.3
